medalist_wikidata_id,medalist_link,medalist_name,medal,delegation_wikidata_id,delegation_name,country_medal_wikidata_id,country_medal,country_medal_code2,country_medal_code3,date_of_birth,Age this year,place_of_birth_wikidata_id,place_of_birth,place_of_birth_county_in_wikidata_id,place_of_birth_county,sex_or_gender_wikidata_id,sex_or_gender,event_wikidata_id,event_link,event_name,event_part_of,sport
Q112803878,https://en.wikipedia.org/wiki/Yu_Anhui,Yu Anhui,silver,Q114672489,China at the 2024 Summer Olympics,Q148,People's Republic of China,CN,CHN,30/4/2001,23.00,Q1199921,Kaijiang County,Q427488,Dazhou,Q6581072,female,Q115799682,https://en.wikipedia.org/wiki/Field_hockey_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_tournament,field hockey at the 2024 Summer Olympics – women's tournament,field hockey at the 2024 Summer Olympics,field hockey
Q97404267,https://en.wikipedia.org/wiki/%C3%81lex_Baena,Álex Baena,gold,Q42911743,Spain at the 2024 Summer Olympics,Q29,Spain,ES,ESP,20/7/2001,23.00,Q499184,Roquetas de Mar,Q81802,Almería Province,Q6581097,male,Q77316266,https://en.wikipedia.org/wiki/Football_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,football at the 2024 Summer Olympics – men's tournament,football at the 2024 Summer Olympics,association football
Q56809124,https://en.wikipedia.org/wiki/Adri%C3%A1n_Bernab%C3%A9,Adrián Bernabé,gold,Q42911743,Spain at the 2024 Summer Olympics,Q29,Spain,ES,ESP,26/5/2001,23.00,Q1492,Barcelona,Q15348,Barcelonès,Q6581097,male,Q77316266,https://en.wikipedia.org/wiki/Football_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,football at the 2024 Summer Olympics – men's tournament,football at the 2024 Summer Olympics,association football
Q63928290,https://en.wikipedia.org/wiki/Sergio_Camello,Sergio Camello,gold,Q42911743,Spain at the 2024 Summer Olympics,Q29,Spain,ES,ESP,10/2/2001,23.00,Q2807,Madrid,Q5756,Community of Madrid,Q6581097,male,Q77316266,https://en.wikipedia.org/wiki/Football_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,football at the 2024 Summer Olympics – men's tournament,football at the 2024 Summer Olympics,association football
Q59938996,"https://en.wikipedia.org/wiki/Eric_Garc%C3%ADa_(footballer,_born_2001)",Eric García,gold,Q42911743,Spain at the 2024 Summer Olympics,Q29,Spain,ES,ESP,9/1/2001,23.00,Q1492,Barcelona,Q15348,Barcelonès,Q6581097,male,Q77316266,https://en.wikipedia.org/wiki/Football_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,football at the 2024 Summer Olympics – men's tournament,football at the 2024 Summer Olympics,association football
Q110258306,https://en.wikipedia.org/wiki/Joan_Garc%C3%ADa,Joan García Pons,gold,Q42911743,Spain at the 2024 Summer Olympics,Q29,Spain,ES,ESP,4/5/2001,23.00,Q16728,Sallent de Llobregat,Q15346,Bages,Q6581097,male,Q77316266,https://en.wikipedia.org/wiki/Football_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,football at the 2024 Summer Olympics – men's tournament,football at the 2024 Summer Olympics,association football
Q85713553,"https://en.wikipedia.org/wiki/Miguel_Guti%C3%A9rrez_(footballer,_born_2001)",Miguel Gutiérrez,gold,Q42911743,Spain at the 2024 Summer Olympics,Q29,Spain,ES,ESP,27/7/2001,23.00,Q2807,Madrid,Q5756,Community of Madrid,Q6581097,male,Q77316266,https://en.wikipedia.org/wiki/Football_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,football at the 2024 Summer Olympics – men's tournament,football at the 2024 Summer Olympics,association football
Q96757612,https://en.wikipedia.org/wiki/Jon_Pacheco,Jon Pacheco,gold,Q42911743,Spain at the 2024 Summer Olympics,Q29,Spain,ES,ESP,8/1/2001,23.00,Q3051309,Elizondo,Q641755,Baztan,Q6581097,male,Q77316266,https://en.wikipedia.org/wiki/Football_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,football at the 2024 Summer Olympics – men's tournament,football at the 2024 Summer Olympics,association football
Q76460067,https://en.wikipedia.org/wiki/Arnau_Tenas,Arnau Francisco Tenas Bazan,gold,Q42911743,Spain at the 2024 Summer Olympics,Q29,Spain,ES,ESP,30/5/2001,23.00,Q13855,Vic,Q12793,Osona,Q6581097,male,Q77316266,https://en.wikipedia.org/wiki/Football_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,football at the 2024 Summer Olympics – men's tournament,football at the 2024 Summer Olympics,association football
Q64029237,https://en.wikipedia.org/wiki/Manu_Kon%C3%A9,Kouadio Koné,silver,Q114244785,France at the 2024 Summer Olympics,Q142,France,FR,FRA,17/5/2001,23.00,Q174002,Colombes,Q1142326,Seine,Q6581097,male,Q77316266,https://en.wikipedia.org/wiki/Football_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,football at the 2024 Summer Olympics – men's tournament,football at the 2024 Summer Olympics,association football
Q108024285,https://en.wikipedia.org/wiki/Oussama_El_Azzouzi,Oussama El Azzouzi,bronze,Q116783515,Morocco at the 2024 Summer Olympics,Q1028,Morocco,MA,MAR,29/5/2001,23.00,Q1840,Veenendaal,Q776,Utrecht,Q6581097,male,Q77316266,https://en.wikipedia.org/wiki/Football_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,football at the 2024 Summer Olympics – men's tournament,football at the 2024 Summer Olympics,association football
Q120645895,https://en.wikipedia.org/wiki/Rachid_Ghanimi,Rachid Ghanimi,bronze,Q116783515,Morocco at the 2024 Summer Olympics,Q1028,Morocco,MA,MAR,25/4/2001,23.00,Q595974,Khouribga,Q1740686,Khouribga Province,Q6581097,male,Q77316266,https://en.wikipedia.org/wiki/Football_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,football at the 2024 Summer Olympics – men's tournament,football at the 2024 Summer Olympics,association football
Q124962707,https://en.wikipedia.org/wiki/Haytam_Manaout,Haytam Manaout,bronze,Q116783515,Morocco at the 2024 Summer Olympics,Q1028,Morocco,MA,MAR,1/1/2001,23.00,Q219583,El Jadida,Q599606,El Jadida Province,Q6581097,male,Q77316266,https://en.wikipedia.org/wiki/Football_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,football at the 2024 Summer Olympics – men's tournament,football at the 2024 Summer Olympics,association football
Q116820075,https://en.wikipedia.org/wiki/Adil_Tahif,Adil Tahif,bronze,Q116783515,Morocco at the 2024 Summer Olympics,Q1028,Morocco,MA,MAR,24/2/2001,23.00,Q7903,Casablanca,Q649078,Casablanca Prefecture,Q6581097,male,Q77316266,https://en.wikipedia.org/wiki/Football_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,football at the 2024 Summer Olympics – men's tournament,football at the 2024 Summer Olympics,association football
Q124828989,https://en.wikipedia.org/wiki/Croix_Bethune,Croix Bethune,gold,Q113581713,United States at the 2024 Summer Olympics,Q30,United States of America,US,USA,14/3/2001,23.00,Q1003649,Alpharetta,Q486633,Fulton County,Q6581072,female,Q77732190,https://en.wikipedia.org/wiki/Football_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_tournament,football at the 2024 Summer Olympics – women's tournament,football at the 2024 Summer Olympics,association football
Q98083797,https://en.wikipedia.org/wiki/Jenna_Nighswonger,Jenna Nighswonger,gold,Q113581713,United States at the 2024 Summer Olympics,Q30,United States of America,US,USA,28/11/2000,23.00,Q268873,Newport Beach,Q5925,Orange County,Q6581072,female,Q77732190,https://en.wikipedia.org/wiki/Football_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_tournament,football at the 2024 Summer Olympics – women's tournament,football at the 2024 Summer Olympics,association football
Q98085783,https://en.wikipedia.org/wiki/Duda_Sampaio,Duda Sampaio,silver,Q113504733,Brazil at the 2024 Summer Olympics,Q155,Brazil,BR,BRA,18/5/2001,23.00,Q1756002,Jequeri,Q39109,Minas Gerais,Q6581072,female,Q77732190,https://en.wikipedia.org/wiki/Football_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_tournament,football at the 2024 Summer Olympics – women's tournament,football at the 2024 Summer Olympics,association football
Q27077870,https://en.wikipedia.org/wiki/Klara_B%C3%BChl,Klara Bühl,bronze,Q114132359,Germany at the 2024 Summer Olympics,Q183,Germany,DE,DEU,7/12/2000,23.00,Q183,Germany,NA,NA,Q6581072,female,Q77732190,https://en.wikipedia.org/wiki/Football_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_tournament,football at the 2024 Summer Olympics – women's tournament,football at the 2024 Summer Olympics,association football
Q67389775,https://en.wikipedia.org/wiki/Vivien_Endemann,Vivien Endemann,bronze,Q114132359,Germany at the 2024 Summer Olympics,Q183,Germany,DE,DEU,7/8/2001,23.00,Q539693,Lohne,Q5941,Vechta,Q6581072,female,Q77732190,https://en.wikipedia.org/wiki/Football_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_tournament,football at the 2024 Summer Olympics – women's tournament,football at the 2024 Summer Olympics,association football
Q67918017,https://en.wikipedia.org/wiki/Sjoeke_N%C3%BCsken,Sjoeke Nüsken,bronze,Q114132359,Germany at the 2024 Summer Olympics,Q183,Germany,DE,DEU,22/1/2001,23.00,Q2880,Hamm,Q7924,Arnsberg Government Region,Q6581072,female,Q77732190,https://en.wikipedia.org/wiki/Football_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_tournament,football at the 2024 Summer Olympics – women's tournament,football at the 2024 Summer Olympics,association football
Q76760760,https://en.wikipedia.org/wiki/Daiki_Hashimoto,Daiki Hashimoto,gold,Q114227269,Japan at the 2024 Summer Olympics,Q17,Japan,JP,JPN,7/8/2001,23.00,Q273798,Narita,Q80011,Chiba Prefecture,Q6581097,male,Q117156645,https://en.wikipedia.org/wiki/Gymnastics_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_artistic_team_all-around,gymnastics at the 2024 Summer Olympics – men's artistic team all-around,artistic gymnastics at the 2024 Summer Olympics,artistic gymnastics
Q107350990,https://en.wikipedia.org/wiki/Paul_Juda,Paul Juda,bronze,Q113581713,United States at the 2024 Summer Olympics,Q30,United States of America,US,USA,7/7/2001,23.00,Q287895,Deerfield,Q484263,Lake County,Q6581097,male,Q117156645,https://en.wikipedia.org/wiki/Gymnastics_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_artistic_team_all-around,gymnastics at the 2024 Summer Olympics – men's artistic team all-around,artistic gymnastics at the 2024 Summer Olympics,artistic gymnastics
Q17486476,https://en.wikipedia.org/wiki/Jordan_Chiles,Jordan Chiles,gold,Q113581713,United States at the 2024 Summer Olympics,Q30,United States of America,US,USA,15/4/2001,23.00,Q1762839,Tualatin,Q484538,Washington County,Q6581072,female,Q117156644,https://en.wikipedia.org/wiki/Gymnastics_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_artistic_team_all-around,gymnastics at the 2024 Summer Olympics – women's artistic team all-around,artistic gymnastics at the 2024 Summer Olympics,artistic gymnastics
Q108046941,https://en.wikipedia.org/wiki/Hao_Ting_(gymnast),Hao Ting,gold,Q114672489,China at the 2024 Summer Olympics,Q148,People's Republic of China,CN,CHN,23/3/2001,23.00,Q57866,Yancheng,Q16963,Jiangsu,Q6581072,female,Q124684432,https://en.wikipedia.org/wiki/Gymnastics_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_rhythmic_group_all-around,gymnastics at the 2024 Summer Olympics – women's rhythmic group all-around,rhythmic gymnastics at the 2024 Summer Olympics,rhythmic gymnastics
Q54855417,https://en.wikipedia.org/wiki/Agnese_Duranti,Agnese Duranti,bronze,Q114244642,Italy at the 2024 Summer Olympics,Q38,Italy,IT,ITA,18/12/2000,23.00,Q20571,Spoleto,Q16240,province of Perugia,Q6581072,female,Q124684432,https://en.wikipedia.org/wiki/Gymnastics_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_rhythmic_group_all-around,gymnastics at the 2024 Summer Olympics – women's rhythmic group all-around,rhythmic gymnastics at the 2024 Summer Olympics,rhythmic gymnastics
Q107243295,https://en.wikipedia.org/wiki/Daniela_Mogurean,Daniela Mogurean,bronze,Q114244642,Italy at the 2024 Summer Olympics,Q38,Italy,IT,ITA,16/7/2001,23.00,Q21197,Chișinău,Q17176229,Chișinău Municipality,Q6581072,female,Q124684432,https://en.wikipedia.org/wiki/Gymnastics_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_rhythmic_group_all-around,gymnastics at the 2024 Summer Olympics – women's rhythmic group all-around,rhythmic gymnastics at the 2024 Summer Olympics,rhythmic gymnastics
Q92587827,https://en.wikipedia.org/wiki/Ivan_Litvinovich,Ivan Litvinovich,gold,Q123751791,Individual Neutral Athletes at the 2024 Summer Olympics,NA,NA,NA,NA,26/6/2001,23.00,Q181632,Vileyka,Q2061377,Vileyka District,Q6581097,male,Q124796380,https://en.wikipedia.org/wiki/Gymnastics_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_trampoline,gymnastics at the 2024 Summer Olympics – men's trampoline,trampoline at the 2024 Summer Olympics,trampoline gymnastics
Q110060760,https://en.wikipedia.org/wiki/Simon_Pytlick,Simon Pytlick,gold,Q42911725,Denmark at the 2024 Summer Olympics,Q35,Denmark,DK,DNK,11/12/2000,23.00,Q672395,Thurø,Q21182,Svendborg Municipality,Q6581097,male,Q121704904,https://en.wikipedia.org/wiki/Handball_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,handball at the 2024 Summer Olympics – men's tournament,handball at the 2024 Summer Olympics,handball
Q112841077,https://en.wikipedia.org/wiki/Daniel_Fern%C3%A1ndez_(handballer),Daniel Fernández Jiménez,bronze,Q42911743,Spain at the 2024 Summer Olympics,Q29,Spain,ES,ESP,28/3/2001,23.00,Q12258,Sabadell,Q13948,Vallès Occidental,Q6581097,male,Q121704904,https://en.wikipedia.org/wiki/Handball_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,handball at the 2024 Summer Olympics – men's tournament,handball at the 2024 Summer Olympics,handball
Q57409544,https://en.wikipedia.org/wiki/Pauletta_Foppa,Paulette Foppa,silver,Q114244785,France at the 2024 Summer Olympics,Q142,France,FR,FRA,22/12/2000,23.00,Q1384976,Amilly,Q1552808,canton of Amilly,Q6581072,female,Q121705755,https://en.wikipedia.org/wiki/Handball_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_tournament,handball at the 2024 Summer Olympics – women's tournament,handball at the 2024 Summer Olympics,handball
Q107303788,https://en.wikipedia.org/wiki/Joan-Benjamin_Gaba,Joan-Benjamin Gaba,silver,Q114244785,France at the 2024 Summer Olympics,Q142,France,FR,FRA,7/1/2001,23.00,Q206493,Sèvres,Q12543,Hauts-de-Seine,Q6581097,male,Q116828889,https://en.wikipedia.org/wiki/Judo_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_73_kg,judo at the 2024 Summer Olympics – men's 73 kg,judo at the 2024 Summer Olympics,judo
Q118385038,https://en.wikipedia.org/wiki/Maxime-Ga%C3%ABl_Ngayap_Hambou,Maxime-Gaël Ngayap Hambou,bronze,Q114244785,France at the 2024 Summer Olympics,Q142,France,FR,FRA,22/6/2001,23.00,Q201982,Clichy,Q1524964,canton of Levallois-Perret-Nord,Q6581097,male,Q116828917,https://en.wikipedia.org/wiki/Judo_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_90_kg,judo at the 2024 Summer Olympics – men's 90 kg,judo at the 2024 Summer Olympics,judo
Q107191545,https://en.wikipedia.org/wiki/Ilia_Sulamanidze,Ilia Sulamanidze,silver,Q42911757,Georgia at the 2024 Summer Olympics,Q230,Georgia,GE,GEO,18/6/2001,23.00,Q941980,Tkibuli,Q2212773,Tkibuli Municipality,Q6581097,male,Q116828929,https://en.wikipedia.org/wiki/Judo_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_100_kg,judo at the 2024 Summer Olympics – men's 100 kg,judo at the 2024 Summer Olympics,judo
Q111782516,https://en.wikipedia.org/wiki/Laura_Fazliu,Laura Fazliu,bronze,Q118949385,Kosovo at the 2024 Summer Olympics,Q1246,Kosovo,NA,NA,28/9/2000,23.00,Q178168,Mitrovica,Q3657448,Mitrovica Municipality,Q6581072,female,Q116829563,https://en.wikipedia.org/wiki/Judo_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_63_kg,judo at the 2024 Summer Olympics – women's 63 kg,judo at the 2024 Summer Olympics,judo
Q107303788,https://en.wikipedia.org/wiki/Joan-Benjamin_Gaba,Joan-Benjamin Gaba,gold,Q114244785,France at the 2024 Summer Olympics,Q142,France,FR,FRA,7/1/2001,23.00,Q206493,Sèvres,Q12543,Hauts-de-Seine,Q6581097,male,Q116829973,https://en.wikipedia.org/wiki/Judo_at_the_2024_Summer_Olympics_%E2%80%93_Mixed_team,judo at the 2024 Summer Olympics – mixed team event,judo at the 2024 Summer Olympics,judo
Q118385038,https://en.wikipedia.org/wiki/Maxime-Ga%C3%ABl_Ngayap_Hambou,Maxime-Gaël Ngayap Hambou,gold,Q114244785,France at the 2024 Summer Olympics,Q142,France,FR,FRA,22/6/2001,23.00,Q201982,Clichy,Q1524964,canton of Levallois-Perret-Nord,Q6581097,male,Q116829973,https://en.wikipedia.org/wiki/Judo_at_the_2024_Summer_Olympics_%E2%80%93_Mixed_team,judo at the 2024 Summer Olympics – mixed team event,judo at the 2024 Summer Olympics,judo
Q106521067,https://en.wikipedia.org/wiki/Guilherme_Schimidt,Guilherme Schimidt,bronze,Q113504733,Brazil at the 2024 Summer Olympics,Q155,Brazil,BR,BRA,6/11/2000,23.00,Q2844,Brasília,Q119158,Federal District,Q6581097,male,Q116829973,https://en.wikipedia.org/wiki/Judo_at_the_2024_Summer_Olympics_%E2%80%93_Mixed_team,judo at the 2024 Summer Olympics – mixed team event,judo at the 2024 Summer Olympics,judo
Q53764925,https://en.wikipedia.org/wiki/Kim_Ji-su_(judoka),Kim Ji-su,bronze,Q114753595,South Korea at the 2024 Summer Olympics,Q884,South Korea,KR,KOR,12/12/2000,23.00,Q209801,Himeji,Q130290,Hyogo Prefecture,Q6581072,female,Q116829973,https://en.wikipedia.org/wiki/Judo_at_the_2024_Summer_Olympics_%E2%80%93_Mixed_team,judo at the 2024 Summer Olympics – mixed team event,judo at the 2024 Summer Olympics,judo
Q56600031,https://en.wikipedia.org/wiki/Michelle_Guly%C3%A1s,Michelle Gulyás,gold,Q42911843,Hungary at the 2024 Summer Olympics,Q28,Hungary,HU,HUN,24/10/2000,23.00,Q84,London,Q23306,Greater London,Q6581072,female,Q117156589,https://en.wikipedia.org/wiki/Modern_pentathlon_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s,modern pentathlon at the 2024 Summer Olympics – women's,modern pentathlon at the 2024 Summer Olympics,modern pentathlon
Q81498448,https://en.wikipedia.org/wiki/Petros_Gkaidatzis,Petros Gkaidatzis,bronze,Q114753539,Greece at the 2024 Summer Olympics,Q41,Greece,GR,GRC,25/11/2000,23.00,Q17151,Thessaloniki,Q6627746,Thessaloniki Municipality,Q6581097,male,Q116820672,https://en.wikipedia.org/wiki/Rowing_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_lightweight_double_sculls,rowing at the 2024 Summer Olympics – men's lightweight double sculls,rowing at the 2024 Summer Olympics,rowing
Q114089280,https://en.wikipedia.org/wiki/Benthe_Boonstra,Benthe Boonstra,gold,Q42911949,Netherlands at the 2024 Summer Olympics,Q55,Netherlands,NL,NLD,20/11/2000,23.00,Q784364,Bemmel,Q952939,Lingewaard,Q6581072,female,Q116820675,https://en.wikipedia.org/wiki/Rowing_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_coxless_four,rowing at the 2024 Summer Olympics – women's four,rowing at the 2024 Summer Olympics,rowing
Q110887612,https://en.wikipedia.org/wiki/Nelson_Epee,Nelson Épée,gold,Q114244785,France at the 2024 Summer Olympics,Q142,France,FR,FRA,20/2/2001,23.00,Q7880,Toulouse,Q12538,Haute-Garonne,Q6581097,male,Q115799997,https://en.wikipedia.org/wiki/Rugby_sevens_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,rugby sevens at the 2024 Summer Olympics – men's tournament,rugby sevens at the 2024 Summer Olympics,rugby sevens
Q127699854,https://en.wikipedia.org/wiki/Tiaan_Pretorius,Tiaan Pretorius,bronze,Q116769160,South Africa at the 2024 Summer Olympics,Q258,South Africa,ZA,ZAF,19/2/2001,23.00,Q3926,Pretoria,Q1094207,City of Tshwane Metropolitan Municipality,Q6581097,male,Q115799997,https://en.wikipedia.org/wiki/Rugby_sevens_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_tournament,rugby sevens at the 2024 Summer Olympics – men's tournament,rugby sevens at the 2024 Summer Olympics,rugby sevens
Q112898359,https://en.wikipedia.org/wiki/Mahina_Paul,Mahina Paul,gold,Q114244700,New Zealand at the 2024 Summer Olympics,Q664,New Zealand,NZ,NZL,19/4/2001,23.00,Q974074,Whakatāne,Q26269088,Whakatāne District,Q6581072,female,Q115800200,https://en.wikipedia.org/wiki/Rugby_sevens_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_tournament,rugby sevens at the 2024 Summer Olympics – Women's tournament,rugby sevens at the 2024 Summer Olympics,rugby sevens
Q113437954,https://en.wikipedia.org/wiki/Piper_Logan,Piper Logan,silver,Q114363515,Canada at the 2024 Summer Olympics,Q16,Canada,CA,CAN,13/7/2001,23.00,Q36312,Calgary,Q1951,Alberta,Q6581072,female,Q115800200,https://en.wikipedia.org/wiki/Rugby_sevens_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_tournament,rugby sevens at the 2024 Summer Olympics – Women's tournament,rugby sevens at the 2024 Summer Olympics,rugby sevens
Q126000289,https://en.wikipedia.org/wiki/Valentin_Bontus,Valentin Bontus,gold,Q117079051,Austria at the 2024 Summer Olympics,Q40,Austria,AT,AUT,1/2/2001,23.00,Q671367,Perchtoldsdorf,Q254176,Mödling District,Q6581097,male,Q117156631,https://en.wikipedia.org/wiki/Sailing_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_Formula_Kite,sailing at the 2024 Summer Olympics – men's Formula Kite,sailing at the 2024 Summer Olympics,sailing
Q127952829,https://en.wikipedia.org/wiki/Federico_Nilo_Maldini,Federico Nilo Maldini,silver,Q114244642,Italy at the 2024 Summer Olympics,Q38,Italy,IT,ITA,28/3/2001,23.00,Q1891,Bologna,Q18288145,Metropolitan City of Bologna,Q6581097,male,Q116496125,https://en.wikipedia.org/wiki/Shooting_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_10_metre_air_pistol,shooting at the 2024 Summer Olympics – men's 10 metre air pistol,shooting at the 2024 Summer Olympics,shooting sport
Q107345388,https://en.wikipedia.org/wiki/Austen_Smith,Austen Smith,bronze,Q113581713,United States at the 2024 Summer Olympics,Q30,United States of America,US,USA,23/7/2001,23.00,Q16557,Dallas,Q111168,Dallas County,Q6581072,female,Q116496138,https://en.wikipedia.org/wiki/Shooting_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_skeet,shooting at the 2024 Summer Olympics – women's skeet,shooting at the 2024 Summer Olympics,shooting sport
Q107345388,https://en.wikipedia.org/wiki/Austen_Smith,Austen Smith,silver,Q113581713,United States at the 2024 Summer Olympics,Q30,United States of America,US,USA,23/7/2001,23.00,Q16557,Dallas,Q111168,Dallas County,Q6581072,female,Q116496143,https://en.wikipedia.org/wiki/Shooting_at_the_2024_Summer_Olympics_%E2%80%93_Mixed_skeet_team,shooting at the 2024 Summer Olympics – mixed skeet team,shooting at the 2024 Summer Olympics,shooting sport
Q2926117,https://en.wikipedia.org/wiki/Brooke_Raboutou,Brooke Raboutou,silver,Q113581713,United States at the 2024 Summer Olympics,Q30,United States of America,US,USA,9/4/2001,23.00,Q192517,Boulder,Q113029,Boulder County,Q6581072,female,Q117156514,https://en.wikipedia.org/wiki/Sport_climbing_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_combined,Sport climbing at the 2024 Summer Olympics – Women's combined,sport climbing at the 2024 Summer Olympics,sport climbing
Q65192666,https://en.wikipedia.org/wiki/Aleksandra_Ka%C5%82ucka,Aleksandra Kałucka,bronze,Q114244612,Poland at the 2024 Summer Olympics,Q36,Poland,PL,POL,1/1/2001,23.00,Q106281,Tarnów,Q54159,Lesser Poland Voivodeship,Q6581072,female,Q117156517,https://en.wikipedia.org/wiki/Sport_climbing_at_the_2024_Summer_Olympics_%E2%80%93_Women%27s_speed,Sport climbing at the 2024 Summer Olympics – Women's speed,sport climbing at the 2024 Summer Olympics,sport climbing
Q100871017,https://en.wikipedia.org/wiki/Kim_Woo-min,Kim Woo-min,bronze,Q114753595,South Korea at the 2024 Summer Olympics,Q884,South Korea,KR,KOR,24/8/2001,23.00,Q16520,Busan,Q884,South Korea,Q6581097,male,Q117156577,https://en.wikipedia.org/wiki/Swimming_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_400_metre_freestyle,swimming at the 2024 Summer Olympics – men's 400 metre freestyle,swimming at the 2024 Summer Olympics,swimming
Q107562832,https://en.wikipedia.org/wiki/Daniel_Wiffen,Daniel Wiffen,gold,Q114244837,Ireland at the 2024 Summer Olympics,Q27,Republic of Ireland,IE,IRL,14/7/2001,23.00,Q84103,Magheralin,Q190684,County Down,Q6581097,male,Q117156581,https://en.wikipedia.org/wiki/Swimming_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_800_metre_freestyle,Swimming at the 2024 Summer Olympics – Men's 800 metre freestyle,swimming at the 2024 Summer Olympics,swimming
Q107562832,https://en.wikipedia.org/wiki/Daniel_Wiffen,Daniel Wiffen,bronze,Q114244837,Ireland at the 2024 Summer Olympics,Q27,Republic of Ireland,IE,IRL,14/7/2001,23.00,Q84103,Magheralin,Q190684,County Down,Q6581097,male,Q117156553,https://en.wikipedia.org/wiki/Swimming_at_the_2024_Summer_Olympics_%E2%80%93_Men%27s_1500_metre_freestyle,swimming at the 2024 Summer Olympics – men's 1500 metre freestyle,swimming at the 2024 Summer Olympics,swimming
